,file_path,tokens,structure,keywords,label
243,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1520511716_63_수도권_실내_07969.wav,"[('이제', 'Noun'), ('이런', 'Adjective'), ('이런', 'Adjective'), ('것', 'Noun'), ('도', 'Josa'), ('있지', 'Adjective'), ('난', 'Noun'), ('죽', 'Noun'), ('을', 'Josa'), ('때', 'Noun'), ('까', 'Verb')]","[('이제', 'Noun'), ('이런', 'Adjective'), ('이런', 'Adjective'), ('것', 'Noun'), ('도', 'Josa'), ('있지', 'Adjective'), ('난', 'Noun'), ('죽', 'Noun'), ('을', 'Josa'), ('때', 'Noun'), ('까', 'Verb')]","['이제', '것', '난', '죽', '때']","[26, 87, 26, 26, 3, 771, 152, 19, 4007, 7]"
244,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_M_1527659796_62_수도권_실내_10193.wav,"[('일본', 'Noun'), ('에', 'Josa'), ('궁금한', 'Adjective'), ('거', 'Noun'), ('있으면', 'Adjective'), ('한', 'Verb'), ('번', 'Noun'), ('물어보고', 'Verb')]","[('일본', 'Noun'), ('에', 'Josa'), ('궁금한', 'Adjective'), ('거', 'Noun'), ('있으면', 'Adjective'), ('한', 'Verb'), ('번', 'Noun'), ('물어보고', 'Verb')]","['일본', '거', '번']","[12, 5929, 6062, 1733, 4233, 1, 362, 4233, 13, 73, 3367, 4259]"
245,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527671642_80_경상_실내_07424.wav,"[('옛날', 'Noun'), ('에는', 'Josa'), ('주제가', 'Noun'), ('권선', 'Noun'), ('징악', 'Noun'), ('이', 'Josa'), ('확실했', 'Adjective'), ('잔', 'Noun'), ('아', 'Josa')]","[('옛날', 'Noun'), ('에는', 'Josa'), ('주제가', 'Noun'), ('권선', 'Noun'), ('징악', 'Noun'), ('이', 'Josa'), ('확실했', 'Adjective'), ('잔', 'Noun'), ('아', 'Josa')]","['옛날', '주제가', '권선', '징악', '잔']","[58, 6062, 176, 87, 2818, 565, 4108, 26, 3768, 332]"
246,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_16497.wav,"[('이티', 'Noun'), ('엑스', 'Noun'), ('타고', 'Noun'), ('가서', 'Verb'), ('한', 'Determiner'), ('시간', 'Noun'), ('만에', 'Josa'), ('내려서', 'Verb'), ('또', 'Noun')]","[('이티', 'Noun'), ('엑스', 'Noun'), ('타고', 'Noun'), ('가서', 'Verb'), ('한', 'Determiner'), ('시간', 'Noun'), ('만에', 'Josa'), ('내려서', 'Verb'), ('또', 'Noun')]","['이티', '엑스', '타고', '시간', '또']","[26, 740, 4259, 3357, 4233, 89, 226, 62, 6062, 8, 3357]"
247,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_16846.wav,"[('생각', 'Noun'), ('에는', 'Josa'), ('그냥', 'Noun'), ('자가용', 'Noun'), ('을', 'Josa'), ('가져', 'Verb'), ('간다', 'Noun'), ('면', 'Josa')]","[('생각', 'Noun'), ('에는', 'Josa'), ('그냥', 'Noun'), ('자가용', 'Noun'), ('을', 'Josa'), ('가져', 'Verb'), ('간다', 'Noun'), ('면', 'Josa')]","['생각', '그냥', '자가용', '간다']","[2291, 6062, 305, 608, 955, 5902, 226, 5938, 362]"
248,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527671642_80_경상_실내_07463.wav,"[('그걸', 'Adverb'), ('가지', 'Noun'), ('고', 'Josa'), ('자기', 'Noun'), ('가', 'Josa'), ('본', 'Verb'), ('주제', 'Noun'), ('하나', 'Noun'), ('를', 'Josa'), ('딱', 'Adverb'), ('집을수있죠', 'Verb')]","[('그걸', 'Adverb'), ('가지', 'Noun'), ('고', 'Josa'), ('자기', 'Noun'), ('가', 'Josa'), ('본', 'Verb'), ('주제', 'Noun'), ('하나', 'Noun'), ('를', 'Josa'), ('딱', 'Adverb'), ('집을수있죠', 'Verb')]","['가지', '자기', '주제', '하나']","[305, 28, 152, 4259, 955, 862, 5929, 176, 87, 6543, 2, 20, 4, 6626]"
249,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_M_1527525156_60_강원_실내_09133.wav,"[('어제', 'Noun'), ('뉴스', 'Noun'), ('보', 'Noun'), ('니까', 'Josa'), ('일본', 'Noun'), ('대체로', 'Noun'), ('중국', 'Noun'), ('제품', 'Noun'), ('을', 'Josa'), ('가져', 'Verb'), ('온다', 'Verb'), ('더', 'Noun'), ('라고', 'Josa')]","[('어제', 'Noun'), ('뉴스', 'Noun'), ('보', 'Noun'), ('니까', 'Josa'), ('일본', 'Noun'), ('대체로', 'Noun'), ('중국', 'Noun'), ('제품', 'Noun'), ('을', 'Josa'), ('가져', 'Verb'), ('온다', 'Verb'), ('더', 'Noun'), ('라고', 'Josa')]","['어제', '뉴스', '보', '일본', '대체로', '중국', '제품', '더']","[87, 3367, 370, 12, 5929, 131, 5228, 51, 693, 87, 5938, 6367, 4259]"
250,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_F_1521502420_62_전라_실내_20201121155004.wav,"[('살려', 'Verb'), ('달라', 'Noun'), ('협력', 'Noun'), ('사', 'Noun'), ('호소', 'Noun'), ('외면', 'Noun'), ('하는', 'Verb'), ('노조', 'Noun'), ('파업', 'Noun'), ('도', 'Noun'), ('미노', 'Noun')]","[('살려', 'Verb'), ('달라', 'Noun'), ('협력', 'Noun'), ('사', 'Noun'), ('호소', 'Noun'), ('외면', 'Noun'), ('하는', 'Verb'), ('노조', 'Noun'), ('파업', 'Noun'), ('도', 'Noun'), ('미노', 'Noun')]","['달라', '협력', '사', '호소', '외면', '노조', '파업', '도', '미노']","[105, 114, 6376, 98, 1641, 219, 1643, 362, 6543, 2263, 656, 2080, 3528, 771, 2957, 2263]"
251,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527672611_76_수도권_실내_07503.wav,"[('우리', 'Noun'), ('쪽', 'Noun'), ('에는', 'Josa'), ('다슬기', 'Noun'), ('거', 'Noun'), ('는', 'Josa'), ('전혀', 'Noun'), ('잡', 'Noun'), ('을', 'Josa'), ('수', 'Modifier'), ('잡', 'Noun'), ('을', 'Josa'), ('데도', 'Eomi'), ('없어', 'Adjective')]","[('우리', 'Noun'), ('쪽', 'Noun'), ('에는', 'Josa'), ('다슬기', 'Noun'), ('거', 'Noun'), ('는', 'Josa'), ('전혀', 'Noun'), ('잡', 'Noun'), ('을', 'Josa'), ('수', 'Modifier'), ('잡', 'Noun'), ('을', 'Josa'), ('데도', 'Eomi'), ('없어', 'Adjective')]","['우리', '쪽', '다슬기', '거', '전혀', '잡', '잡']","[5092, 604, 138, 6062, 5938, 862, 1, 39, 2560, 4, 15, 771]"
252,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1528705879_62_충청_실내_07927.wav,"[('이렇게', 'Adverb'), ('해서', 'Verb'), ('보험', 'Noun'), ('안', 'Noun'), ('들고', 'Verb'), ('그냥', 'Noun'), ('했다니까', 'Verb')]","[('이렇게', 'Adverb'), ('해서', 'Verb'), ('보험', 'Noun'), ('안', 'Noun'), ('들고', 'Verb'), ('그냥', 'Noun'), ('했다니까', 'Verb')]","['보험', '안', '그냥']","[26, 5, 395, 3357, 3367, 144, 2195, 4259, 305, 608, 5938, 370]"
253,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527859385_68_충청_실내_07660.wav,"[('일단', 'Noun'), ('정성', 'Noun'), ('이', 'Josa'), ('안', 'Noun'), ('들어가니까', 'Verb'), ('먹는', 'Verb'), ('가족', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('영', 'Noun'), ('맛', 'Noun'), ('이', 'Josa'), ('없다고', 'Adjective'), ('하지', 'Verb')]","[('일단', 'Noun'), ('정성', 'Noun'), ('이', 'Josa'), ('안', 'Noun'), ('들어가니까', 'Verb'), ('먹는', 'Verb'), ('가족', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('영', 'Noun'), ('맛', 'Noun'), ('이', 'Josa'), ('없다고', 'Adjective'), ('하지', 'Verb')]","['일단', '정성', '안', '가족', '영', '맛']","[12, 1998, 1096, 26, 144, 2195, 370, 1396, 2195, 771, 566, 83, 26, 5938, 4259, 6543, 152]"
254,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_M_1550112720_67_강원_실내_17166.wav,"[('암', 'Noun'), ('에', 'Josa'), ('앞', 'Noun'), ('에', 'Josa'), ('슬기', 'Noun'), ('네', 'Josa'), ('고은', 'Adjective'), ('고', 'Modifier'), ('은', 'Noun'), ('이네', 'Josa'), ('가서', 'Verb'), ('유기농', 'Noun'), ('같은', 'Adjective'), ('거', 'Noun'), ('조금', 'Noun')]","[('암', 'Noun'), ('에', 'Josa'), ('앞', 'Noun'), ('에', 'Josa'), ('슬기', 'Noun'), ('네', 'Josa'), ('고은', 'Adjective'), ('고', 'Modifier'), ('은', 'Noun'), ('이네', 'Josa'), ('가서', 'Verb'), ('유기농', 'Noun'), ('같은', 'Adjective'), ('거', 'Noun'), ('조금', 'Noun')]","['암', '앞', '슬기', '은', '유기농', '거', '조금']","[1185, 6062, 94, 6062, 862, 183, 4259, 3504, 4259, 3504, 26, 183, 3357, 2238, 862, 3144, 3504, 1, 656, 1733]"
255,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_M_1535892721-0_68_전라_실내_44471.wav,"[('그니까', 'Conjunction'), ('원래', 'Noun'), ('거기', 'Noun'), ('에', 'Josa'), ('놔야', 'Verb'), ('편하게', 'Adjective'), ('되는', 'Verb'), ('거', 'Noun'), ('인데', 'Josa'), ('그', 'Determiner'), ('쪽', 'Noun'), ('에', 'Josa'), ('놨더', 'Noun'), ('라고', 'Josa')]","[('그니까', 'Conjunction'), ('원래', 'Noun'), ('거기', 'Noun'), ('에', 'Josa'), ('놔야', 'Verb'), ('편하게', 'Adjective'), ('되는', 'Verb'), ('건데', 'Eomi'), ('그', 'Determiner'), ('쪽', 'Noun'), ('에', 'Josa'), ('놨더', 'Noun'), ('라고', 'Josa')]","['원래', '거기', '쪽', '놨더']","[305, 370, 61, 1, 862, 6062, 4594, 237, 6543, 5, 4740, 17, 15, 305, 138, 6062, 6367, 4259]"
256,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_M_1527659796_62_수도권_실내_08910.wav,"[('집', 'Noun'), ('열', 'Modifier'), ('개', 'Noun'), ('가', 'Josa'), ('있는', 'Adjective'), ('집', 'Noun'), ('백', 'Modifier'), ('개', 'Noun'), ('가', 'Josa'), ('있는', 'Adjective'), ('사람', 'Noun')]","[('집', 'Noun'), ('열', 'Modifier'), ('개', 'Noun'), ('가', 'Josa'), ('있는', 'Adjective'), ('집', 'Noun'), ('백', 'Modifier'), ('개', 'Noun'), ('가', 'Josa'), ('있는', 'Adjective'), ('사람', 'Noun')]","['집', '개', '집', '개', '사람']","[20, 187, 69, 20, 65, 69, 98]"
257,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1527813367_74_강원_실내_07358.wav,"[('그런', 'Adjective'), ('부분', 'Noun'), ('이', 'Josa'), ('있는데', 'Adjective'), ('어쨌든', 'Noun'), ('직장', 'Noun'), ('다니는', 'Verb'), ('엄마', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('애로', 'Noun'), ('사항', 'Noun'), ('같아요', 'Adjective')]","[('그런', 'Adjective'), ('부분', 'Noun'), ('이', 'Josa'), ('있는데', 'Adjective'), ('어쨌든', 'Noun'), ('직장', 'Noun'), ('다니는', 'Verb'), ('엄마', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('애로', 'Noun'), ('사항', 'Noun'), ('같아요', 'Adjective')]","['부분', '어쨌든', '직장', '엄마', '애로', '사항']","[305, 2542, 45, 26, 15, 185, 5938, 370, 1162, 2195, 3523, 25, 5228, 98, 1625]"
258,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527672611_76_수도권_실내_08342.wav,"[('참', 'Verb'), ('그거', 'Noun'), ('하나', 'Noun'), ('먹는', 'Verb'), ('거도', 'Noun'), ('잊어버릴', 'Verb'), ('때', 'Noun'), ('가', 'Josa'), ('많아요', 'Adjective')]","[('참', 'Verb'), ('그거', 'Noun'), ('하나', 'Noun'), ('먹는', 'Verb'), ('거도', 'Noun'), ('잊어버릴', 'Verb'), ('때', 'Noun'), ('가', 'Josa'), ('많아요', 'Adjective')]","['그거', '하나', '거도', '때']","[733, 305, 1, 6543, 2, 1, 771, 983, 6537, 7, 1625]"
259,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_F_1521502420_62_전라_실내_09912.wav,"[('그래서', 'Adverb'), ('좀', 'Noun'), ('다이어트', 'Noun'), ('하는데', 'Verb'), ('관심', 'Noun'), ('도', 'Josa'), ('많이', 'Adverb'), ('갖기는', 'Verb'), ('하지만', 'Conjunction')]","[('그래서', 'Adverb'), ('좀', 'Noun'), ('다이어트', 'Noun'), ('하는데', 'Verb'), ('관심', 'Noun'), ('도', 'Josa'), ('많이', 'Adverb'), ('갖기는', 'Verb'), ('하지만', 'Conjunction')]","['좀', '다이어트', '관심']","[305, 3357, 5938, 26, 2329, 6543, 15, 3659, 3838, 771, 26, 862, 6543, 152, 62]"
260,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527671642_80_경상_실내_07417.wav,"[('할머니', 'Noun'), ('가', 'Josa'), ('인제', 'Noun'), ('다', 'Adverb'), ('주잖아', 'Verb'), ('그런', 'Adjective'), ('내', 'Determiner'), ('용이', 'Noun'), ('잖아', 'Verb')]","[('할머니', 'Noun'), ('가', 'Josa'), ('인제', 'Noun'), ('다', 'Adverb'), ('주잖아', 'Verb'), ('그런', 'Adjective'), ('내', 'Determiner'), ('용이', 'Noun'), ('잖아', 'Verb')]","['할머니', '인제', '용이']","[3654, 370, 203, 87, 5938, 176, 305, 8, 5902, 26]"
261,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_M_1527525156_60_강원_실내_09716.wav,"[('놨더', 'Noun'), ('라고', 'Josa'), ('그니까', 'Conjunction'), ('거기', 'Noun'), ('가', 'Josa'), ('걔', 'Noun'), ('가', 'Josa'), ('제일', 'Noun'), ('가고', 'Verb')]","[('놨더', 'Noun'), ('라고', 'Josa'), ('그니까', 'Conjunction'), ('거기', 'Noun'), ('가', 'Josa'), ('걔', 'Noun'), ('가', 'Josa'), ('제일', 'Noun'), ('가고', 'Verb')]","['놨더', '거기', '걔', '제일']","[6367, 4259, 305, 370, 1, 862, 118, 87, 12, 4259]"
262,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화13_F_1539719410_60_경상_실내_16977.wav,"[('내', 'Noun'), ('친구', 'Noun'), ('들', 'Suffix'), ('말', 'Noun'), ('로는', 'Josa'), ('그', 'Noun'), ('쪽', 'Noun'), ('에', 'Josa'), ('스카이', 'Noun'), ('워', 'Noun'), ('크', 'Verb')]","[('내', 'Noun'), ('친구', 'Noun'), ('들', 'Suffix'), ('말', 'Noun'), ('로는', 'Josa'), ('그', 'Noun'), ('쪽', 'Noun'), ('에', 'Josa'), ('스카이', 'Noun'), ('워', 'Noun'), ('크', 'Verb')]","['내', '친구', '말', '그', '쪽', '스카이', '워']","[8, 2833, 167, 2195, 10, 5228, 305, 138, 6062, 4003, 26, 4920]"
263,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_F_1521502420_62_전라_실내_08830.wav,"[('이제', 'Noun'), ('만약', 'Noun'), ('에', 'Josa'), ('천분', 'Noun'), ('의', 'Josa'), ('일', 'Modifier'), ('정도', 'Noun'), ('를', 'Josa'), ('낮춰야', 'Verb'), ('된대', 'Verb')]","[('이제', 'Noun'), ('만약', 'Noun'), ('에', 'Josa'), ('천분', 'Noun'), ('의', 'Josa'), ('일', 'Modifier'), ('정도', 'Noun'), ('를', 'Josa'), ('낮춰야', 'Verb'), ('된대', 'Verb')]","['이제', '만약', '천분', '정도']","[26, 87, 62, 376, 6062, 123, 45, 3523, 12, 1998, 771, 461, 4594, 131]"
264,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527671642_80_경상_실내_07474.wav,"[('그건', 'Adverb'), ('정말', 'Noun'), ('좋은', 'Adjective'), ('팁', 'Noun'), ('이다', 'Josa'), ('그', 'Noun'), ('끝', 'Noun'), ('에', 'Josa'), ('자기', 'Noun'), ('가', 'Josa'), ('생각', 'Noun'), ('하는', 'Verb'), ('거', 'Noun'), ('하게', 'Verb'), ('하는', 'Verb'), ('거', 'Noun')]","[('그건', 'Adverb'), ('정말', 'Noun'), ('좋은', 'Adjective'), ('팁', 'Noun'), ('이다', 'Josa'), ('그', 'Noun'), ('끝', 'Noun'), ('에', 'Josa'), ('자기', 'Noun'), ('가', 'Josa'), ('생각', 'Noun'), ('하는', 'Verb'), ('거', 'Noun'), ('하게', 'Verb'), ('하는', 'Verb'), ('거', 'Noun')]","['정말', '팁', '그', '끝', '자기', '생각', '거', '거']","[305, 17, 1998, 10, 3504, 1011, 26, 5938, 305, 175, 6062, 955, 862, 2291, 6543, 1, 6543, 5, 6543, 1]"
265,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1528705879_62_충청_실내_08558.wav,"[('아우', 'Noun'), ('저', 'Noun'), ('사람', 'Noun'), ('참', 'Verb'), ('밉다', 'Adjective'), ('그런', 'Adjective'), ('생각', 'Noun'), ('이', 'Josa'), ('들', 'Verb'), ('기도', 'Noun'), ('하죠', 'Verb')]","[('아우', 'Noun'), ('저', 'Noun'), ('사람', 'Noun'), ('참', 'Verb'), ('밉다', 'Adjective'), ('그런', 'Adjective'), ('생각', 'Noun'), ('이', 'Josa'), ('들', 'Verb'), ('기도', 'Noun'), ('하죠', 'Verb')]","['아우', '저', '사람', '생각', '기도']","[5092, 66, 98, 733, 5938, 305, 2291, 26, 2195, 862, 771, 6543, 6626]"
266,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_M_1527659796_62_수도권_실내_09230.wav,"[('그', 'Noun'), ('다음', 'Noun'), ('에', 'Josa'), ('팬', 'Noun'), ('에다가', 'Josa'), ('기름', 'Noun'), ('을', 'Josa'), ('두르고', 'Verb'), ('배추', 'Noun'), ('를', 'Josa'), ('먼저', 'Noun'), ('놔요', 'Verb')]","[('그', 'Noun'), ('다음', 'Noun'), ('에', 'Josa'), ('팬', 'Noun'), ('에다가', 'Josa'), ('기름', 'Noun'), ('을', 'Josa'), ('두르고', 'Verb'), ('배추', 'Noun'), ('를', 'Josa'), ('먼저', 'Noun'), ('놔요', 'Verb')]","['그', '다음', '팬', '기름', '배추', '먼저']","[305, 5938, 2225, 6062, 1334, 6062, 5938, 862, 2595, 4259, 230, 66, 1625]"
267,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화08_M_1527659796_62_수도권_실내_09983.wav,"[('뭐', 'Noun'), ('아니면', 'Adjective'), ('안', 'Noun'), ('에', 'Josa'), ('있는', 'Adjective'), ('노폐물', 'Noun'), ('빼는', 'Verb'), ('약품', 'Noun')]","[('뭐', 'Noun'), ('아니면', 'Adjective'), ('안', 'Noun'), ('에', 'Josa'), ('있는', 'Adjective'), ('노폐물', 'Noun'), ('빼는', 'Verb'), ('약품', 'Noun')]","['뭐', '안', '노폐물', '약품']","[24, 370, 362, 144, 6062, 2263, 4370, 73, 376]"
268,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화12_F_1555665160_62_경상_실내_16179.wav,"[('그렇게', 'Adverb'), ('이렇게', 'Adverb'), ('했으면', 'Verb'), ('좋겠다라는', 'Adjective'), ('걸', 'Noun'), ('거기', 'Noun'), ('를', 'Josa'), ('갔다가', 'Verb')]","[('그렇게', 'Adverb'), ('이렇게', 'Adverb'), ('했으면', 'Verb'), ('좋겠다라는', 'Adjective'), ('걸', 'Noun'), ('거기', 'Noun'), ('를', 'Josa'), ('갔다가', 'Verb')]","['걸', '거기']","[305, 5, 26, 5, 362, 5938, 28, 1, 862, 5938]"
269,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527859385_68_충청_실내_07924.wav,"[('그', 'Noun'), ('중', 'Noun'), ('에는', 'Josa'), ('나라고', 'Noun'), ('생각', 'Noun'), ('하면', 'Verb'), ('이', 'Determiner'), ('거', 'Noun'), ('정말', 'Noun'), ('황당한', 'Adjective'), ('일이', 'Noun'), ('야', 'Josa')]","[('그', 'Noun'), ('중', 'Noun'), ('에는', 'Josa'), ('나라고', 'Noun'), ('생각', 'Noun'), ('하면', 'Verb'), ('이', 'Determiner'), ('거', 'Noun'), ('정말', 'Noun'), ('황당한', 'Adjective'), ('일이', 'Noun'), ('야', 'Josa')]","['그', '중', '나라고', '생각', '거', '정말', '일이']","[305, 51, 6062, 2, 4259, 2291, 6543, 362, 26, 1, 1998, 10, 973, 4233, 12, 26, 4594]"
270,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1526732595_65_강원_실내_08383.wav,"[('그런', 'Adjective'), ('야식', 'Noun'), ('을', 'Josa'), ('많이', 'Adverb'), ('하다', 'Verb'), ('보', 'Noun'), ('니까', 'Josa'), ('건강', 'Noun'), ('에', 'Josa'), ('안좋죠', 'Adjective')]","[('그런', 'Adjective'), ('야식', 'Noun'), ('을', 'Josa'), ('많이', 'Adverb'), ('하다', 'Verb'), ('보', 'Noun'), ('니까', 'Josa'), ('건강', 'Noun'), ('에', 'Josa'), ('안좋죠', 'Adjective')]","['야식', '보', '건강']","[305, 4594, 209, 26, 6543, 5938, 3367, 370, 17, 2494, 6062, 144, 6626]"
271,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_M_1527671642_80_경상_실내_08727.wav,"[('그걸', 'Adverb'), ('지금', 'Noun'), ('은', 'Josa'), ('육십만', 'Noun'), ('원', 'Noun'), ('받지만', 'Verb')]","[('그걸', 'Adverb'), ('지금', 'Noun'), ('은', 'Josa'), ('육십만', 'Noun'), ('원', 'Noun'), ('받지만', 'Verb')]","['지금', '육십만', '원']","[305, 28, 152, 1733, 3504, 196, 14, 62, 61, 152, 62]"
272,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화39_M_1535892721-0_68_전라_실내_43942.wav,"[('그러면', 'Adverb'), ('뭐', 'Noun'), ('하겠느냐고', 'Verb'), ('했는데', 'Verb'), ('오히려', 'Noun'), ('지금', 'Noun'), ('그거', 'Noun'), ('를', 'Josa'), ('원하는', 'Adjective'), ('거더', 'Noun'), ('라고', 'Josa')]","[('그러면', 'Adverb'), ('뭐', 'Noun'), ('하겠느냐고', 'Verb'), ('했는데', 'Verb'), ('오히려', 'Noun'), ('지금', 'Noun'), ('그거', 'Noun'), ('를', 'Josa'), ('원하는', 'Adjective'), ('거더', 'Noun'), ('라고', 'Josa')]","['뭐', '오히려', '지금', '그거', '거더']","[305, 362, 24, 6543, 1736, 4259, 15, 48, 152, 1733, 305, 1, 61, 6543, 1, 6367, 4259]"
273,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1520511716_63_수도권_실내_08137.wav,"[('이런', 'Adjective'), ('거', 'Noun'), ('같', 'Adjective'), ('애', 'Noun'), ('그러니까', 'Adverb'), ('그럴', 'Adjective'), ('때', 'Noun'), ('마다', 'Noun'), ('애기', 'Noun'), ('생각나', 'Verb')]","[('이런', 'Adjective'), ('거', 'Noun'), ('같', 'Adjective'), ('애', 'Noun'), ('그러니까', 'Adverb'), ('그럴', 'Adjective'), ('때', 'Noun'), ('마다', 'Noun'), ('애기', 'Noun'), ('생각나', 'Verb')]","['거', '애', '때', '마다', '애기']","[26, 1, 25, 305, 370, 305, 7, 1162, 5938, 25, 862, 2291, 2]"
274,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1528705879_62_충청_실내_07655.wav,"[('가끔', 'Noun'), ('한번', 'Noun'), ('하면', 'Verb'), ('옛날', 'Noun'), ('에', 'Josa'), ('많이', 'Adverb'), ('했던', 'Verb'), ('거', 'Noun'), ('하지', 'Verb')]","[('가끔', 'Noun'), ('한번', 'Noun'), ('하면', 'Verb'), ('옛날', 'Noun'), ('에', 'Josa'), ('많이', 'Adverb'), ('했던', 'Verb'), ('거', 'Noun'), ('하지', 'Verb')]","['가끔', '한번', '옛날', '거']","[4233, 13, 6543, 362, 58, 6062, 26, 1, 6543, 152]"
275,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_자유대화_F_1521502420_62_전라_실내_20201125041524.wav,"[('생활', 'Noun'), ('속', 'Noun'), ('모든', 'Noun'), ('것', 'Noun'), ('에', 'Josa'), ('필요한', 'Adjective'), ('소재', 'Noun'), ('로', 'Josa'), ('일상', 'Noun'), ('을', 'Josa'), ('더', 'Noun'), ('풍요롭', 'Noun'), ('게', 'Josa')]","[('생활', 'Noun'), ('속', 'Noun'), ('모든', 'Noun'), ('것', 'Noun'), ('에', 'Josa'), ('필요한', 'Adjective'), ('소재', 'Noun'), ('로', 'Josa'), ('일상', 'Noun'), ('을', 'Josa'), ('더', 'Noun'), ('풍요롭', 'Noun'), ('게', 'Josa')]","['생활', '속', '모든', '것', '소재', '일상', '더', '풍요롭']","[2291, 133, 2791, 3, 6062, 3049, 1625, 4233, 219, 2392, 5228, 12, 867, 6367, 6408, 1625, 5]"
276,/Users/shinjeongtae/DB/External SSD for Data/Elderly Speech Recognition/contents/old/data_new/노인남여_노인대화07_F_1528705879_62_충청_실내_08542.wav,"[('친구', 'Noun'), ('들', 'Suffix'), ('하고', 'Josa'), ('놀러', 'Verb'), ('를', 'Noun'), ('갔었었는데', 'Verb'), ('리조트', 'Noun'), ('에', 'Josa'), ('저녁', 'Noun'), ('에', 'Josa'), ('들어가니까', 'Verb')]","[('친구', 'Noun'), ('들', 'Suffix'), ('하고', 'Josa'), ('놀러', 'Verb'), ('를', 'Noun'), ('갔었었는데', 'Verb'), ('리조트', 'Noun'), ('에', 'Josa'), ('저녁', 'Noun'), ('에', 'Josa'), ('들어가니까', 'Verb')]","['친구', '를', '리조트', '저녁']","[2833, 167, 2195, 6543, 4259, 15, 604, 656, 2329, 6062, 66, 6062, 2195, 370]"
